host_response_time,host_response_rate,host_is_superhost,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,price,review_scores_rating,distance_from_syntagma
within an hour,100%,t,37.9768614,23.7298324,Entire home/apt,2,1.0,1.0,102.0,5.0,0.4692689228593228
,,f,37.96499,23.72638,Entire home/apt,2,1.0,1.0,63.0,4.8,1.3869198239659006
within an hour,100%,f,37.99197,23.72665,Entire home/apt,4,1.0,2.0,37.0,,1.9689472534536978
within an hour,98%,t,37.974228,23.7333574,Entire home/apt,4,1.0,1.0,78.0,,0.19567289011282826
,,f,37.977347,23.7245631,Entire home/apt,2,1.0,1.0,90.0,,0.9290246376578346
within an hour,100%,t,37.97543,23.728,Entire home/apt,4,1.0,1.0,119.0,4.83,0.6048496089653492
within an hour,98%,t,37.974228,23.7333574,Entire home/apt,9,2.0,2.0,128.0,4.67,0.19567289011282826
within an hour,100%,t,37.97736,23.72841,Entire home/apt,4,1.0,1.0,84.0,,0.6052860663483555
within an hour,100%,t,38.0001413,23.7378297,Entire home/apt,3,1.0,1.0,51.0,5.0,2.751990715674327
within an hour,100%,t,38.0001413,23.7378297,Entire home/apt,3,1.0,1.0,44.0,,2.751990715674327
within an hour,100%,t,37.98122,23.72513,Entire home/apt,4,2.0,2.0,79.0,4.75,1.0666943895178127
within an hour,100%,t,38.0001413,23.7378297,Entire home/apt,3,1.0,1.0,60.0,5.0,2.751990715674327
within an hour,100%,t,38.0001413,23.7378297,Entire home/apt,3,1.0,1.0,62.0,4.5,2.751990715674327
within an hour,100%,f,37.99289,23.72456,Entire home/apt,4,1.0,1.0,45.0,,2.1354959661893034
within an hour,100%,f,37.97996,23.73796,Entire home/apt,2,1.0,1.0,164.0,4.8,0.5638093878141934
within an hour,100%,t,37.99628096424017,23.72624073062193,Entire home/apt,4,1.0,1.0,50.0,5.0,2.432165976207197
within an hour,100%,t,37.99258,23.74023,Entire home/apt,6,1.5,2.0,92.0,,1.955813805356389
within an hour,100%,t,37.96029,23.73864,Entire home/apt,6,2.0,2.0,100.0,,1.7227588176980295
within an hour,100%,t,37.9651492,23.7215802,Entire home/apt,4,1.0,2.0,107.0,4.89,1.6395022941447506
within an hour,100%,t,38.0001413,23.7378297,Entire home/apt,5,2.0,2.0,87.0,5.0,2.751990715674327
within an hour,100%,t,38.0001413,23.7378297,Entire home/apt,4,2.0,2.0,88.0,4.5,2.751990715674327
within an hour,100%,t,37.969699,23.7441681,Entire home/apt,4,1.0,1.0,64.0,,1.0373393603754333
,,f,37.98885626874296,23.76766351904905,Entire home/apt,4,1.0,2.0,97.0,,3.2328541262396477
within an hour,100%,f,37.9818699,23.7160627,Entire home/apt,5,1.0,2.0,99.0,5.0,1.796573810389785
within an hour,100%,f,38.000492013007104,23.72106488607764,Private room,1,1.0,1.0,94.0,5.0,3.0319698110451965
within an hour,100%,t,38.00124689309484,23.73736213359324,Entire home/apt,5,2.0,2.0,63.0,5.0,2.871043587682535
within an hour,100%,t,37.9993,23.73895,Entire home/apt,4,2.0,2.0,83.0,5.0,2.670134522783718
within an hour,100%,t,37.99970733703702,23.736677416988737,Entire home/apt,4,2.0,2.0,75.0,4.5,2.696236404167824
within an hour,100%,t,38.00064,23.73886,Entire home/apt,4,2.0,2.0,65.0,4.0,2.8169000676502205
within an hour,98%,t,37.9743074,23.7320869,Entire home/apt,4,1.0,1.0,211.0,5.0,0.27997398160331605
within an hour,88%,f,38.00811,23.73578,Entire home/apt,4,1.0,1.0,46.0,5.0,3.626886497286494
within an hour,90%,f,38.00917,23.72465,Entire home/apt,6,2.0,3.0,82.0,,3.8501751099989225
within an hour,100%,f,37.97388,23.73226,Entire home/apt,2,1.0,1.0,95.0,,0.29325195823266625
within an hour,100%,t,37.96245484134334,23.718806505203247,Entire home/apt,8,2.0,2.0,144.0,,2.0234466148494743
within an hour,100%,t,37.96763,23.70576,Entire home/apt,4,1.0,1.0,59.0,5.0,2.700064408771586
within an hour,100%,f,37.96268957169023,23.73134784400463,Entire home/apt,5,1.0,2.0,109.0,,1.4580909158656465
within an hour,100%,f,37.9638883,23.7203554,Entire home/apt,2,1.0,1.0,76.0,5.0,1.814562061880205
within an hour,100%,t,37.98201681375431,23.720583588565862,Entire home/apt,6,1.0,2.0,90.0,4.67,1.449013311866813
a few days or more,0%,f,37.99086794808972,23.759939885279124,Entire home/apt,3,1.0,1.0,30.0,,2.7814123663967565
,,f,37.99397,23.71281,Entire home/apt,2,1.0,1.0,103.0,,2.8224158798893337
within an hour,100%,f,37.98532,23.72679,Entire home/apt,2,1.0,1.0,38.0,5.0,1.302909080447174
within an hour,100%,t,37.97727847156893,23.756426651133054,Entire home/apt,4,1.0,1.0,32.0,,1.8971675768801777
within a few hours,100%,t,37.96711,23.72334,Entire home/apt,8,1.0,3.0,90.0,,1.3773738385164145
within an hour,100%,f,37.96505849960047,23.733182810246944,Entire home/apt,5,1.0,2.0,60.0,,1.1707588486635974
within an hour,67%,f,38.02133295922789,23.72757103726372,Entire home/apt,4,1.0,2.0,65.0,,5.13669497804697
within an hour,100%,t,37.96714,23.75396,Entire home/apt,4,1.0,2.0,64.0,5.0,1.9119415544786607
within an hour,100%,f,37.96708,23.7443,Entire home/apt,4,1.0,1.0,54.0,5.0,1.2472059604056387
within an hour,100%,t,37.984406,23.7386873,Entire home/apt,5,1.0,2.0,48.0,,1.0444545214890393
within an hour,100%,f,37.99646,23.72299,Shared room,8,2.0,2.0,20.0,5.0,2.553703293161763
within an hour,99%,f,38.00976796728975,23.72179336422484,Entire home/apt,2,1.0,1.0,51.0,,3.9797627433195424
within an hour,100%,f,37.98419,23.73142,Entire home/apt,2,1.0,1.0,59.0,5.0,1.0132800128064279
within an hour,100%,f,37.98467,23.73025,Entire home/apt,2,1.0,0.0,41.0,5.0,1.098090970549685
within an hour,100%,f,37.98467,23.73025,Entire home/apt,2,1.0,0.0,41.0,,1.098090970549685
within an hour,97%,,37.9813425,23.7242974,Entire home/apt,3,1.0,1.0,69.0,,1.133868173690736
within an hour,100%,f,37.98467,23.73025,Entire home/apt,2,1.0,0.0,41.0,,1.098090970549685
within an hour,100%,t,37.98403,23.71918,Entire home/apt,4,1.0,1.0,50.0,5.0,1.6727222868673761
within an hour,100%,f,37.98467,23.73025,Entire home/apt,2,1.0,0.0,44.0,,1.098090970549685
within an hour,100%,f,37.98738836770633,23.7340808257396,Entire home/apt,5,1.0,1.0,81.0,,1.3238744462632626
within an hour,100%,f,37.98741,23.73307,Entire home/apt,3,1.0,0.0,67.0,,1.3340086805999016
within an hour,100%,f,37.98467,23.73025,Entire home/apt,4,1.0,0.0,44.0,,1.098090970549685
within an hour,100%,f,37.98467,23.73025,Entire home/apt,4,1.0,0.0,45.0,,1.098090970549685
within an hour,100%,t,37.98916,23.76824,Entire home/apt,5,2.0,2.0,71.0,,3.2932491137316577
within an hour,100%,f,37.98467,23.73025,Entire home/apt,4,1.0,0.0,47.0,,1.098090970549685
within an hour,100%,f,38.00052,23.73956,Entire home/apt,6,1.0,2.0,124.0,,2.811911386045647
within a few hours,100%,f,38.01129,23.73337,Private room,2,3.0,1.0,26.0,4.0,3.981924276599532
within an hour,100%,f,37.9811,23.75638,Entire home/apt,4,1.0,1.0,164.0,,1.982998579174283
within an hour,100%,f,37.98599636865666,23.732517255905908,Entire home/apt,4,1.0,1.0,94.0,,1.1856794470160814
within an hour,100%,f,37.98707,23.73269,Entire home/apt,4,1.0,1.0,74.0,,1.301024753946924
within an hour,100%,f,37.98708408211658,23.732598036427916,Entire home/apt,4,1.0,1.0,80.0,,1.3037961099083422
within an hour,100%,t,37.99706310830557,23.736489303410053,Entire home/apt,4,2.0,2.0,68.0,,2.40175044859625
within an hour,100%,f,37.98658,23.7324,Entire home/apt,4,1.0,1.0,88.0,,1.251372372517974
within an hour,100%,f,37.98673,23.73264,Entire home/apt,5,1.0,1.0,84.0,,1.264331563202908
within an hour,100%,f,37.99049,23.71361,Entire home/apt,3,1.0,1.0,52.0,5.0,2.5019845026733853
within an hour,100%,f,37.9594614,23.7269039,Entire home/apt,2,1.0,1.0,58.0,5.0,1.9162169094443178
within an hour,93%,f,37.96531,23.72648,Entire home/apt,4,2.0,2.0,130.0,,1.352267116164146
within an hour,100%,f,37.9594614,23.7269039,Entire home/apt,4,1.0,1.0,52.0,5.0,1.9162169094443178
within an hour,100%,f,37.9751152567375,23.716685835581977,Entire home/apt,3,1.0,1.0,58.0,5.0,1.597086375392387
within an hour,100%,t,37.96264,23.72764,Entire home/apt,2,1.0,1.0,67.0,5.0,1.5651908054396937
within an hour,100%,f,37.98626080788772,23.723564073443413,Entire home/apt,4,1.0,1.0,33.0,,1.555267180343683
within an hour,100%,t,37.96662122514994,23.727001100000013,Entire home/apt,2,1.0,1.0,119.0,,1.2058709030831203
within an hour,100%,t,37.9756,23.72966,Entire home/apt,4,1.0,1.0,86.0,5.0,0.45943107883117384
within an hour,100%,f,37.99193,23.71356,Entire home/apt,3,1.0,1.0,72.0,5.0,2.614507858112692
within an hour,100%,f,37.9777932,23.7425668,Entire home/apt,4,1.0,1.0,186.0,,0.7187527265068606
within an hour,100%,t,37.9653705,23.7223321,Entire home/apt,3,1.0,1.0,75.0,5.0,1.5755498495992744
within an hour,100%,t,37.9690192,23.7451592,Entire home/apt,5,1.0,2.0,74.0,5.0,1.1523951809149764
within an hour,100%,f,37.9750859,23.7172737,Entire home/apt,4,1.0,1.0,63.0,5.0,1.545671927220291
within an hour,100%,f,37.9800058,23.731018,Entire home/apt,4,2.0,2.0,112.0,,0.6056372827657048
within an hour,100%,f,37.9800058,23.731018,Entire home/apt,2,1.0,1.0,100.0,,0.6056372827657048
within an hour,100%,f,37.9800058,23.731018,Entire home/apt,2,1.0,1.0,100.0,,0.6056372827657048
within an hour,100%,f,37.9701276,23.7454351,Entire home/apt,2,1.0,1.0,64.0,,1.0998363995222296
,,f,37.9776852,23.7304862,Private room,2,1.0,1.0,164.0,,0.45684950163501664
,,f,37.9776852,23.7304862,Private room,2,1.0,1.0,203.0,,0.45684950163501664
within an hour,100%,t,37.9683939,23.7257402,Entire home/apt,4,1.0,2.0,119.0,,1.126511283785428
within an hour,100%,t,37.9863661,23.7667066,Entire home/apt,4,1.0,1.0,48.0,,3.038288176479776
within an hour,70%,f,37.98436,23.71556,Entire home/apt,5,1.0,2.0,99.0,,1.9605914494410392
within an hour,100%,t,37.9865466,23.7419847,Entire home/apt,4,1.0,1.0,60.0,5.0,1.3763550515003895
within an hour,96%,f,37.99899,23.73235,Entire home/apt,4,1.5,1.0,45.0,,2.6215116093951467
within an hour,100%,t,37.9772557,23.7239538,Entire home/apt,2,1.0,1.0,80.0,4.0,0.9791059778111608
within an hour,100%,t,37.9772557,23.7239538,Entire home/apt,2,1.0,1.0,85.0,4.67,0.9791059778111608
within an hour,100%,f,37.9805486,23.7371517,Entire home/apt,2,1.0,1.0,79.0,5.0,0.5950603081698321
within an hour,100%,f,37.96667,23.72803,Entire home/apt,6,1.0,2.0,186.0,5.0,1.1518175725055955
,,f,37.98231,23.7266,Entire home/apt,4,1.0,1.0,86.0,,1.0500634936223017
within an hour,100%,f,37.9660457,23.7267644,Entire home/apt,4,1.0,1.0,75.0,4.67,1.2703342715353823
within an hour,100%,t,37.9771705,23.729062,Entire home/apt,7,2.0,2.0,211.0,,0.5443780432896166
within an hour,82%,f,37.99566,23.71317,Entire home/apt,4,1.0,1.0,90.0,,2.9414247753473086
within an hour,100%,f,37.98873,23.75814,Entire home/apt,4,1.0,2.0,53.0,,2.5125526237838076
within an hour,100%,t,37.9773,23.72898,Entire home/apt,4,1.0,1.0,80.0,4.5,0.5561575305315868
within an hour,100%,f,37.98822,23.75869,Entire home/apt,4,1.0,2.0,54.0,,2.519525534820547
within an hour,82%,f,37.99599,23.71347,Entire home/apt,4,1.0,1.0,86.0,,2.952689323909441
within an hour,82%,f,37.99567,23.71488,Entire home/apt,4,1.0,1.0,86.0,,2.8475631978182605
within an hour,82%,f,37.99749,23.71362,Entire home/apt,4,1.0,1.0,86.0,,3.075215508473243
within an hour,82%,f,37.99741,23.71477,Entire home/apt,4,1.0,1.0,86.0,,3.0079510472462774
within an hour,82%,f,37.99766,23.7148,Entire home/apt,2,1.0,1.0,78.0,,3.0289788756079576
within an hour,100%,f,37.9842291,23.7104184,Entire home/apt,3,1.0,1.0,33.0,,2.355059463938358
within an hour,100%,f,38.02268,23.73273,Entire home/apt,2,1.0,1.0,40.0,,5.24962132015094
within an hour,100%,f,37.98538,23.73098,Entire home/apt,2,1.0,1.0,56.0,5.0,1.1510765608389815
within an hour,100%,t,38.0001413,23.7378297,Entire home/apt,2,1.0,1.0,59.0,,2.751990715674327
within an hour,100%,f,37.9880547,23.7471875,Entire home/apt,2,1.0,,45.0,,1.763137187440947
within an hour,100%,t,38.0001413,23.7378297,Entire home/apt,3,1.0,1.0,40.0,5.0,2.751990715674327
within an hour,100%,t,37.96251,23.72967,Entire home/apt,3,1.0,1.0,71.0,,1.5154344417907022
,,f,37.95931,23.73814,Entire home/apt,4,1.5,2.0,69.0,5.0,1.8225133192493868
within an hour,100%,,37.97413,23.72903,Entire home/apt,6,2.5,2.0,75.0,,0.5366003069639372
within an hour,97%,f,37.9816504,23.7259143,Entire home/apt,10,3.0,3.0,174.0,,1.043070298777259
within an hour,100%,t,38.0001413,23.7378297,Entire home/apt,4,1.0,1.0,54.0,5.0,2.751990715674327
within an hour,100%,f,37.96443,23.72004,Entire home/apt,2,1.0,1.0,56.0,,1.7921971467669449
within an hour,86%,f,37.9846486,23.7624664,Entire home/apt,3,1.0,1.0,45.0,,2.6215261892737427
within an hour,99%,f,38.01425978824157,23.728687310700234,Private room,1,1.0,1.0,26.0,,4.344139845480397
,,f,37.96381,23.72491,Entire home/apt,2,1.0,1.0,79.0,,1.567333193613536
,,f,38.00110247229237,23.74643810182004,Entire home/apt,4,1.0,2.0,96.0,,3.021107268267148
within an hour,100%,t,37.9883,23.71077,Entire home/apt,4,1.5,2.0,58.0,,2.5491961528171707
within a few hours,100%,f,38.0128746,23.7379852,Entire home/apt,4,1.0,1.0,60.0,,4.164650453752485
within an hour,100%,f,37.99472,23.72275,Shared room,2,2.0,1.0,36.0,5.0,2.387750024149257
within an hour,100%,t,37.9729036,23.7130101,Entire home/apt,2,1.0,1.0,58.0,4.5,1.9403277500638516
within an hour,100%,f,38.0108571,23.7259653,Entire home/apt,5,1.0,1.0,73.0,,4.008734177392388
within an hour,100%,,37.98904479999999,23.724028,Entire home/apt,5,1.0,2.0,63.0,,1.7822257915019832
within an hour,100%,f,37.9733466364218,23.71946333037174,Entire home/apt,4,1.0,1.0,60.0,,1.3740986462278728
within an hour,100%,t,38.0038398,23.7146237,Entire home/apt,2,1.0,1.0,43.0,,3.617700626776202
within an hour,100%,f,37.9862426,23.72495,Private room,3,1.0,1.0,59.0,,1.478985362396117
within an hour,100%,f,37.98206703969773,23.734372950262443,Entire home/apt,5,1.0,2.0,132.0,,0.7316812194738184
within an hour,100%,f,37.9575198,23.7256325,Entire home/apt,2,1.0,1.0,40.0,,2.158065489655328
within an hour,100%,t,37.9591103,23.7406309,Entire home/apt,6,1.5,3.0,71.0,,1.890427567385354
within a day,100%,f,37.971690855751135,23.73162625767211,Entire home/apt,4,1.0,1.0,135.0,,0.5116108862172
within a day,100%,f,37.97169846766207,23.73163162209014,Entire home/apt,2,1.0,1.0,126.0,,0.5106464152291096
within an hour,100%,t,37.96409,23.72746,Entire home/apt,4,1.0,2.0,87.0,,1.4265439545282832
within an hour,100%,f,37.98259689068703,23.734367340803143,Entire home/apt,5,1.0,2.0,123.0,,0.7905180470095071
within an hour,100%,f,37.99983,23.72781,Entire home/apt,4,1.0,1.0,45.0,4.5,2.7758091945048586
within an hour,100%,t,37.9711,23.71093,Entire home/apt,4,1.0,1.0,66.0,5.0,2.157295189421151
within an hour,100%,f,37.98833,23.75701,Entire home/apt,4,1.0,1.0,54.0,,2.4063277617301444
within an hour,100%,f,37.98639,23.75848,Entire home/apt,4,1.0,1.0,39.0,,2.395304884021288
within an hour,100%,f,37.98496,23.73818,Entire home/apt,2,1.0,1.0,49.0,,1.090480135509933
,,f,38.0030684,23.7191413,Entire home/apt,4,1.0,2.0,56.0,,3.3621879782096786
within an hour,99%,t,37.97941,23.72805,Entire home/apt,2,1.0,1.0,86.0,5.0,0.7412879080156259
within an hour,99%,t,37.9795,23.73032,Entire home/apt,2,1.0,1.0,86.0,5.0,0.5991489433813024
within an hour,99%,t,37.97793,23.73028,Entire home/apt,2,1.0,1.0,90.0,,0.48681736633049116
within an hour,100%,,37.9626,23.73486,Entire home/apt,5,1.0,2.0,77.0,5.0,1.4344188393500101
within an hour,100%,t,37.9739019,23.7325724,Entire home/apt,2,1.0,1.0,71.0,,0.27055894481054654
within an hour,100%,t,37.9616013,23.7251073,Entire home/apt,2,1.0,0.0,67.0,,1.7678706642054562
within an hour,100%,f,38.0016211,23.7350837,Entire home/apt,2,1.0,1.0,39.0,,2.904578413102971
within an hour,100%,t,37.9731922,23.7131628,Entire home/apt,2,1.0,1.0,61.0,,1.9225435116777616
within an hour,100%,t,37.97319,23.71316,Entire home/apt,2,1.0,1.0,79.0,,1.9228194372777832
within an hour,100%,f,37.9563624,23.7230806,Entire home/apt,4,1.0,1.0,70.0,,2.3668473093689935
within an hour,100%,f,37.9973822,23.7470828,Entire home/apt,2,1.0,1.0,74.0,,2.657135709859159
within an hour,100%,f,37.97293,23.71041,Entire home/apt,2,1.0,1.0,52.0,,2.1655746952466988
within an hour,96%,f,37.97825,23.74627,Entire home/apt,2,1.0,1.0,84.0,,1.042442969262176
within an hour,96%,f,37.97785,23.74631,Entire home/apt,2,1.0,1.0,73.0,,1.0336682160639643
within an hour,96%,f,37.98395,23.73223,Entire home/apt,3,1.0,1.0,98.0,,0.9683010763792261
within an hour,96%,f,37.984016596025086,23.732978948884146,Entire home/apt,3,1.0,1.0,95.0,,0.9618540497544653
within an hour,96%,f,37.983160212297285,23.73130959873575,Entire home/apt,3,1.0,1.0,102.0,,0.9080491186761618
within an hour,96%,f,37.98254363266202,23.7333322593287,Entire home/apt,3,1.0,1.0,102.0,,0.795178537518301
within an hour,96%,f,37.98363,23.73335,Entire home/apt,2,1.0,1.0,92.0,,0.9141656083418666
within an hour,96%,f,37.98205,23.73283,Entire home/apt,3,1.0,1.0,94.0,,0.7505846626690817
within an hour,96%,f,37.98215,23.73133,Entire home/apt,3,1.0,1.0,91.0,,0.8029255841894265
within an hour,96%,f,37.98176,23.7318,Entire home/apt,3,1.0,1.0,91.0,,0.7472308355206758
within an hour,96%,f,37.98379,23.73307,Entire home/apt,3,1.0,1.0,97.0,,0.935656186489694
within an hour,96%,f,37.982,23.73185,Entire home/apt,3,1.0,1.0,96.0,,0.7706204452572724
within an hour,100%,t,37.988686,23.758022,Entire home/apt,4,1.0,1.0,54.0,5.0,2.5013054110672313
within an hour,100%,f,37.986086123096165,23.72309200465679,Entire home/apt,3,1.0,1.0,28.0,,1.5673798044367604
within an hour,100%,f,37.97613,23.71251,Entire home/apt,5,1.0,0.0,87.0,,1.9637711517065646
within an hour,100%,f,37.9761285,23.7125086,Entire home/apt,5,1.0,0.0,88.0,,1.9638878635413084
within an hour,90%,,38.0154,23.73359,Entire home/apt,4,1.0,2.0,85.0,,4.438162380716266
within an hour,100%,f,37.97613,23.71251,Entire home/apt,3,1.0,0.0,63.0,,1.9637711517065646
within an hour,100%,f,37.9761285,23.7125086,Entire home/apt,3,1.0,0.0,63.0,,1.9638878635413084
within an hour,100%,f,37.97613,23.71251,Entire home/apt,2,1.0,0.0,78.0,,1.9637711517065646
within an hour,100%,f,37.9761285,23.7125086,Entire home/apt,3,1.0,0.0,74.0,,1.9638878635413084
within an hour,100%,t,37.9911435,23.7610834,Entire home/apt,3,1.0,1.0,69.0,,2.879551835957856
within an hour,100%,f,37.9761285,23.7125086,Entire home/apt,5,1.0,0.0,89.0,,1.9638878635413084
within an hour,100%,f,37.9761285,23.7125086,Entire home/apt,3,1.0,0.0,79.0,,1.9638878635413084
within an hour,100%,f,37.9761285,23.7125086,Entire home/apt,3,1.0,0.0,76.0,,1.9638878635413084
within an hour,100%,f,37.9761285,23.7125086,Entire home/apt,2,1.0,0.0,65.0,,1.9638878635413084
within an hour,100%,f,37.9761285,23.7125086,Entire home/apt,3,1.0,0.0,73.0,,1.9638878635413084
within an hour,100%,f,37.9761285,23.7125086,Entire home/apt,5,1.0,0.0,75.0,,1.9638878635413084
within an hour,100%,f,37.9761285,23.7125086,Entire home/apt,3,1.0,0.0,75.0,,1.9638878635413084
within an hour,100%,f,37.9761285,23.7125086,Entire home/apt,3,1.0,0.0,77.0,,1.9638878635413084
within an hour,100%,f,37.9761285,23.7125086,Entire home/apt,2,1.0,0.0,76.0,,1.9638878635413084
within an hour,100%,f,37.9761285,23.7125086,Entire home/apt,3,1.0,0.0,86.0,,1.9638878635413084
within an hour,100%,f,37.9761285,23.7125086,Entire home/apt,5,1.0,0.0,98.0,,1.9638878635413084
within an hour,100%,f,37.9761285,23.7125086,Entire home/apt,3,1.0,0.0,73.0,,1.9638878635413084
within an hour,100%,f,37.9761285,23.7125086,Entire home/apt,5,1.5,1.0,82.0,,1.9638878635413084
within an hour,100%,f,37.98954,23.74347,Entire home/apt,2,1.0,1.0,59.0,,1.732464611530558
within an hour,100%,t,37.9655,23.73679,Entire home/apt,5,1.0,2.0,73.0,,1.1242237057611402
within an hour,100%,f,37.97737,23.72553,Entire home/apt,2,1.0,1.0,58.0,5.0,0.8472030394469944
within an hour,97%,t,37.9808936,23.725673,Entire home/apt,4,1.0,1.0,169.0,,1.006848014020935
within an hour,93%,f,37.98474,23.73303,Private room,2,1.0,1.0,42.0,,1.040431715730692
within an hour,93%,f,37.98594,23.73304,Private room,2,1.0,1.0,41.0,,1.1722656569258898
within an hour,100%,t,37.9771705,23.729062,Entire home/apt,3,1.0,1.0,113.0,,0.5443780432896166
within an hour,100%,t,37.9771705,23.729062,Entire home/apt,4,1.0,1.0,98.0,,0.5443780432896166
within an hour,100%,f,37.97673169999999,23.7428737,Entire home/apt,2,1.0,,80.0,,0.7121983270807364
within an hour,100%,t,37.96308,23.7295,Entire home/apt,2,1.0,1.0,73.0,,1.4599126765545787
within an hour,100%,t,37.96113,23.72798,Entire home/apt,2,1.0,1.0,73.0,,1.7091429808124947
within an hour,100%,f,37.96884,23.74854,Entire home/apt,6,2.0,2.0,86.0,,1.4063974144935036
within an hour,100%,f,37.97234,23.70585,Entire home/apt,4,2.0,2.0,59.0,,2.5704764852606448
within an hour,100%,f,37.99755,23.71535,Entire home/apt,2,1.0,1.0,31.0,,2.991169442617128
within an hour,100%,f,37.97749,23.7406,Entire home/apt,2,1.0,1.0,41.0,,0.5464192987317197
within an hour,100%,f,37.99493,23.75212,Entire home/apt,2,1.0,1.0,33.0,,2.6354175756745866
within an hour,100%,f,37.9720422,23.7081296,Entire home/apt,2,1.0,1.0,52.0,,2.3778275593971063
within an hour,100%,f,37.9862426,23.72495,Private room,2,1.0,1.0,51.0,,1.478985362396117
within an hour,100%,f,37.98603,23.72599,Private room,4,1.0,1.0,65.0,,1.407411839018036
